"Date","Year","Month","Day","Game_Type","Dow","Away_Team","Away_League","Away_Game_Number","Home_Team","Home_League","Home_Game_Number","Away_Score","Home_Score","Home_Away_Winner","Team_Winner","Game_Outs","Day_Night","Completion_Info","Forfeit_Info","Protest_Info","ParkID","Attendance","Game_Length","Away_Line","Home_Line","Away_AB","Away_H","Away_2B","Away_3B","Away_HR","Away_RBI","Away_SAC","Away_SF","Away_HBP","Away_BB","Away_IBB","Away_K","Away_SB","Away_CS","Away_GIDP","Away_CI","Away_LOB","Away_Pitchers","Away_ER","Away_WP","Away_BLK","Away_PO","Away_A","Away_E","Away_PB","Away_DP","Away_TP","Home_AB","Home_H","Home_2B","Home_3B","Home_HR","Home_RBI","Home_SAC","Home_SF","Home_HBP","Home_BB","Home_IBB","Home_K","Home_SB","Home_CS","Home_GIDP","Home_CI","Home_LOB","Home_Pitchers","Home_ER","Home_WP","Home_BLK","Home_PO","Home_A","Home_E","Home_PB","Home_DP","Home_TP","HP_Ump_ID","HP_Ump_Name","X1B_Ump_ID","X1B_Ump_Name","X2B_Ump_ID","X2B_Ump_Name","X3B_Ump_ID","X3B_Ump_Name","LF_Ump_ID","LF_Ump_Name","RF_Ump_ID","RF_Ump_Name","Away_Manage_ID","Away_Manage_Name","Home_Manage_ID","Home_Manage_Name","Winning_Pitcher_ID","Winning_Pitcher_Name","Losing_Pitcher_ID","Losing_Pitcher_Name","Save","Save_Pitcher_ID","Save_Pitcher_Name","GWRBI_ID","GWRBI_Name","Away_SP_ID","Away_SP_Name","Home_SP_ID","Home_SP_Name","Away_Win_Percentage","Away_Playoffs","Away_WS","Away_Win_P_Cat","Team","Home_Win_Percentage","Home_Playoffs","Home_WS","Home_Win_P_Cat","Away_SP_WAR","Home_SP_WAR","Home","MON_win","Opp_Win_Percentage","Opp_Playoffs","Opp_WS","Opp_Win_P_Cat"
19960723,1996,7,23,0,"Tue","MON","NL",98,"PIT","NL",98,1,5,"Home","PIT",51,"N",NA,"","","PIT07",10292,139,"100000","00010400x",32,7,2,"1",0,1,1,1,0,2,1,6,1,0,0,0,8,2,5,0,0,24,5,0,0,0,0,31,7,0,0,1,5,0,0,0,3,0,6,2,0,0,0,5,2,1,0,0,27,14,0,0,0,0,"marsr901","Randy Marsh","nauep901","Paul Nauert","gormb901","Brian Gorman","wintm901","Mike Winters","","(none)","","(none)","alouf101","Felipe Alou","leylj801","Jim Leyland","liebj001","Jon Lieber","martp001","Pedro Martinez","No Save","","(none)","kingm001","Mike Kingery","martp001","Pedro Martinez","liebj001","Jon Lieber",0.543,0,0,"Good","Pittsburgh Pirates",0.451,0,0,"Bad",4,2.6,0,0,0.451,0,0,"Bad"
19960723,1996,7,23,0,"Tue","MON","NL",98,"PIT","NL",98,1,5,"Home","PIT",51,"N",NA,"","","PIT07",10292,139,"100000","00010400x",32,7,2,"1",0,1,1,1,0,2,1,6,1,0,0,0,8,2,5,0,0,24,5,0,0,0,0,31,7,0,0,1,5,0,0,0,3,0,6,2,0,0,0,5,2,1,0,0,27,14,0,0,0,0,"marsr901","Randy Marsh","nauep901","Paul Nauert","gormb901","Brian Gorman","wintm901","Mike Winters","","(none)","","(none)","alouf101","Felipe Alou","leylj801","Jim Leyland","liebj001","Jon Lieber","martp001","Pedro Martinez","No Save","","(none)","kingm001","Mike Kingery","martp001","Pedro Martinez","liebj001","Jon Lieber",0.543,0,0,"Good","Pittsburgh Pirates",0.451,0,0,"Bad",-0.3,2.6,0,0,0.451,0,0,"Bad"
19960724,1996,7,24,0,"Wed","MON","NL",99,"PIT","NL",99,4,5,"Home","PIT",52,"N",NA,"","","PIT07",19219,166,"101020000","201000101",33,7,2,"0",0,4,1,0,0,4,0,2,1,0,2,0,7,5,5,1,0,25,14,0,0,0,0,35,11,2,1,1,5,0,0,0,2,0,3,1,1,0,0,7,3,3,2,0,27,18,1,0,2,0,"nauep901","Paul Nauert","gormb901","Brian Gorman","wintm901","Mike Winters","marsr901","Randy Marsh","","(none)","","(none)","alouf101","Felipe Alou","leylj801","Jim Leyland","ericj001","John Ericks","rojam001","Mel Rojas","No Save","","(none)","allej001","Jermaine Allensworth","cormr001","Rheal Cormier","petec001","Chris Peters",0.543,0,0,"Good","Pittsburgh Pirates",0.451,0,0,"Bad",2.2,0.1,0,0,0.451,0,0,"Bad"
19960725,1996,7,25,0,"Thu","MON","NL",100,"SLN","NL",102,4,2,"Away","MON",54,"N",NA,"","","STL09",34271,182,"110011","20000000",38,11,0,"0",0,4,1,0,0,5,0,6,2,0,0,0,13,3,2,0,0,27,8,0,0,0,0,29,3,1,0,1,2,0,0,0,4,1,9,1,0,0,0,4,4,3,0,0,27,9,1,0,0,0,"grege901","Eric Gregg","davib902","Bob Davidson","bonig901","Greg Bonin","poncl901","Larry Poncino","","(none)","","(none)","alouf101","Felipe Alou","larut101","Tony LaRussa","urbiu001","Ugueth Urbina","petkm001","Mark Petkovsek","Save","rojam001","Mel Rojas","grudm001","Mark Grudzielanek","urbiu001","Ugueth Urbina","morgm001","Mike Morgan",0.543,0,0,"Good","St. Louis Cardinals",0.543,1,0,"Good",1.9,0.7,0,1,0.543,1,0,"Good"
19960726,1996,7,26,0,"Fri","MON","NL",101,"SLN","NL",103,5,1,"Away","MON",54,"N",NA,"","","STL09",30048,169,"3110","1000000",38,13,3,"0",0,5,1,0,0,2,0,10,0,1,0,0,9,1,0,1,0,27,10,1,0,0,0,30,3,0,0,0,0,1,0,0,2,0,11,0,0,0,0,5,3,5,0,0,27,13,1,0,0,0,"davib902","Bob Davidson","bonig901","Greg Bonin","poncl901","Larry Poncino","grege901","Eric Gregg","","(none)","","(none)","alouf101","Felipe Alou","larut101","Tony LaRussa","fassj001","Jeff Fassero","osbod001","Donovan Osborne","No Save","","(none)","andrs001","Shane Andrews","fassj001","Jeff Fassero","osbod001","Donovan Osborne",0.543,0,0,"Good","St. Louis Cardinals",0.543,1,0,"Good",5.6,2.3,0,1,0.543,1,0,"Good"
19960727,1996,7,27,0,"Sat","MON","NL",102,"SLN","NL",104,3,6,"Home","SLN",51,"N",NA,"","","STL09",44269,178,"20001000","20210100x",29,4,1,"0",1,3,0,0,0,2,0,8,0,0,1,0,1,5,5,0,0,24,12,2,0,3,0,27,7,1,0,1,4,1,0,0,9,0,3,6,1,3,0,7,2,3,0,0,27,9,0,0,2,0,"bonig901","Greg Bonin","poncl901","Larry Poncino","grege901","Eric Gregg","davib902","Bob Davidson","","(none)","","(none)","alouf101","Felipe Alou","larut101","Tony LaRussa","benea001","Andy Benes","dyerm001","Mike Dyer","Save","ecked001","Dennis Eckersley","jordb001","Brian Jordan","dyerm001","Mike Dyer","benea001","Andy Benes",0.543,0,0,"Good","St. Louis Cardinals",0.543,1,0,"Good",0.4,2.4,0,0,0.543,1,0,"Good"
19960728,1996,7,28,0,"Sun","MON","NL",103,"SLN","NL",105,4,6,"Home","SLN",51,"D",NA,"","","STL09",31226,188,"1010101","01020003x",35,11,3,"0",2,4,0,0,1,4,0,9,2,0,1,0,9,3,6,0,1,24,2,0,0,0,0,31,7,1,0,2,6,0,0,0,2,0,11,2,0,0,0,3,7,4,0,1,27,6,0,0,1,0,"poncl901","Larry Poncino","grege901","Eric Gregg","davib902","Bob Davidson","bonig901","Greg Bonin","","(none)","","(none)","alouf101","Felipe Alou","larut101","Tony LaRussa","petkm001","Mark Petkovsek","martp001","Pedro Martinez","Save","matht002","T.J. Mathews","smito001","Ozzie Smith","martp001","Pedro Martinez","stott001","Todd Stottlemyre",0.543,0,0,"Good","St. Louis Cardinals",0.543,1,0,"Good",4,2.6,0,0,0.543,1,0,"Good"
19960728,1996,7,28,0,"Sun","MON","NL",103,"SLN","NL",105,4,6,"Home","SLN",51,"D",NA,"","","STL09",31226,188,"1010101","01020003x",35,11,3,"0",2,4,0,0,1,4,0,9,2,0,1,0,9,3,6,0,1,24,2,0,0,0,0,31,7,1,0,2,6,0,0,0,2,0,11,2,0,0,0,3,7,4,0,1,27,6,0,0,1,0,"poncl901","Larry Poncino","grege901","Eric Gregg","davib902","Bob Davidson","bonig901","Greg Bonin","","(none)","","(none)","alouf101","Felipe Alou","larut101","Tony LaRussa","petkm001","Mark Petkovsek","martp001","Pedro Martinez","Save","matht002","T.J. Mathews","smito001","Ozzie Smith","martp001","Pedro Martinez","stott001","Todd Stottlemyre",0.543,0,0,"Good","St. Louis Cardinals",0.543,1,0,"Good",-0.3,2.6,0,0,0.543,1,0,"Good"
19960729,1996,7,29,0,"Mon","COL","NL",105,"MON","NL",104,1,4,"Home","MON",51,"N",NA,"","","MON02",19115,181,"100000","01030000x",33,8,1,"0",0,1,0,0,1,1,0,7,1,1,1,0,7,3,3,0,0,24,14,3,0,1,0,31,9,2,1,0,4,1,0,3,3,1,3,1,1,1,0,10,3,1,0,0,27,12,0,0,2,0,"gormb901","Brian Gorman","wintm901","Mike Winters","marsr901","Randy Marsh","wendh901","Harry Wendelstedt","","(none)","","(none)","bayld001","Don Baylor","alouf101","Felipe Alou","cormr001","Rheal Cormier","wrigj001","Jamey Wright","Save","rojam001","Mel Rojas","rodrh001","Henry Rodriguez","wrigj001","Jamey Wright","cormr001","Rheal Cormier",0.512,0,0,"Good","Montreal Expos",0.543,0,0,"Good",0.8,2.2,1,1,0.512,0,0,"Good"
19960730,1996,7,30,0,"Tue","COL","NL",106,"MON","NL",105,1,3,"Home","MON",51,"N",NA,"","","MON02",17071,176,"1000000","01110000x",30,3,1,"0",0,0,0,0,0,5,1,7,4,0,0,0,7,3,3,0,0,24,7,1,0,0,0,27,4,1,0,2,3,0,1,0,5,0,8,0,0,0,0,6,3,0,0,0,27,8,1,0,0,0,"wintm901","Mike Winters","marsr901","Randy Marsh","wendh901","Harry Wendelstedt","gormb901","Brian Gorman","","(none)","","(none)","bayld001","Don Baylor","alouf101","Felipe Alou","urbiu001","Ugueth Urbina","reyna001","Armando Reynoso","Save","rojam001","Mel Rojas","lansm001","Mike Lansing","reyna001","Armando Reynoso","urbiu001","Ugueth Urbina",0.512,0,0,"Good","Montreal Expos",0.543,0,0,"Good",3.4,1.9,1,1,0.512,0,0,"Good"
19960731,1996,7,31,0,"Wed","COL","NL",107,"MON","NL",106,2,6,"Home","MON",51,"D",NA,"","","MON02",23663,163,"10001000","01002030x",32,6,0,"0",0,2,0,0,0,3,1,4,1,0,1,0,6,2,5,0,0,24,14,2,1,2,0,30,8,1,0,1,5,0,0,0,5,0,7,1,0,2,0,5,1,2,0,0,27,14,1,0,2,0,"marsr901","Randy Marsh","wendh901","Harry Wendelstedt","gormb901","Brian Gorman","wintm901","Mike Winters","","(none)","","(none)","bayld001","Don Baylor","alouf101","Felipe Alou","fassj001","Jeff Fassero","bailr001","Roger Bailey","No Save","","(none)","lansm001","Mike Lansing","bailr001","Roger Bailey","fassj001","Jeff Fassero",0.512,0,0,"Good","Montreal Expos",0.543,0,0,"Good",-0.3,5.6,1,1,0.512,0,0,"Good"
19960801,1996,8,1,0,"Thu","CIN","NL",104,"MON","NL",107,9,7,"Away","CIN",54,"N",NA,"","","MON02",13725,205,"102220011","150001000",33,10,1,"1",4,9,1,1,0,6,1,2,0,0,2,0,5,6,7,1,0,27,11,0,0,1,0,34,8,1,0,3,6,0,0,1,9,0,8,3,0,1,0,10,5,9,1,1,27,14,0,0,2,0,"wendh901","Harry Wendelstedt","gormb901","Brian Gorman","wintm901","Mike Winters","marsr901","Randy Marsh","","(none)","","(none)","knigr001","Ray Knight","alouf101","Felipe Alou","shawj001","Jeff Shaw","dyerm001","Mike Dyer","Save","branj001","Jeff Brantley","boonb002","Bret Boone","salkr001","Roger Salkeld","leitm001","Mark Leiter",0.5,0,0,"Good","Montreal Expos",0.543,0,0,"Good",0.5,-0.3,1,0,0.5,0,0,"Good"
19960802,1996,8,2,0,"Fri","CIN","NL",105,"MON","NL",108,1,11,"Home","MON",51,"N",NA,"","","MON02",12988,146,"1","04331000x",32,4,1,"0",1,1,0,0,0,2,0,8,1,0,0,0,6,2,11,2,0,24,10,0,0,1,0,36,14,5,0,1,11,0,1,1,5,1,8,0,0,1,0,8,2,1,0,0,27,8,1,0,0,0,"vanol901","Larry Vanover","willc901","Charlie Williams","ripps901","Steve Rippley","hirsm901","Mark Hirschbeck","","(none)","","(none)","knigr001","Ray Knight","alouf101","Felipe Alou","martp001","Pedro Martinez","jarvk001","Kevin Jarvis","No Save","","(none)","andrs001","Shane Andrews","jarvk001","Kevin Jarvis","martp001","Pedro Martinez",0.5,0,0,"Good","Montreal Expos",0.543,0,0,"Good",-1.3,4,1,1,0.5,0,0,"Good"
19960802,1996,8,2,0,"Fri","CIN","NL",105,"MON","NL",108,1,11,"Home","MON",51,"N",NA,"","","MON02",12988,146,"1","04331000x",32,4,1,"0",1,1,0,0,0,2,0,8,1,0,0,0,6,2,11,2,0,24,10,0,0,1,0,36,14,5,0,1,11,0,1,1,5,1,8,0,0,1,0,8,2,1,0,0,27,8,1,0,0,0,"vanol901","Larry Vanover","willc901","Charlie Williams","ripps901","Steve Rippley","hirsm901","Mark Hirschbeck","","(none)","","(none)","knigr001","Ray Knight","alouf101","Felipe Alou","martp001","Pedro Martinez","jarvk001","Kevin Jarvis","No Save","","(none)","andrs001","Shane Andrews","jarvk001","Kevin Jarvis","martp001","Pedro Martinez",0.5,0,0,"Good","Montreal Expos",0.543,0,0,"Good",-1.3,-0.3,1,1,0.5,0,0,"Good"
19960803,1996,8,3,0,"Sat","CIN","NL",106,"MON","NL",109,2,6,"Home","MON",51,"N",NA,"","","MON02",17184,160,"11000","01030002x",30,4,0,"0",1,2,1,0,1,3,0,3,0,0,1,0,6,2,6,2,0,24,5,0,0,0,0,35,11,3,0,1,6,0,0,1,1,1,3,1,0,0,0,7,3,1,1,0,27,15,1,1,1,0,"willc901","Charlie Williams","ripps901","Steve Rippley","hirsm901","Mark Hirschbeck","vanol901","Larry Vanover","","(none)","","(none)","knigr001","Ray Knight","alouf101","Felipe Alou","cormr001","Rheal Cormier","portm001","Mark Portugal","Save","rojam001","Mel Rojas","andrs001","Shane Andrews","portm001","Mark Portugal","cormr001","Rheal Cormier",0.5,0,0,"Good","Montreal Expos",0.543,0,0,"Good",2.6,2.2,1,1,0.5,0,0,"Good"
19960804,1996,8,4,0,"Sun","CIN","NL",107,"MON","NL",110,3,7,"Home","MON",51,"D",NA,"","","MON02",15408,168,"20010","00070000x",38,9,3,"0",0,2,0,0,0,4,0,6,2,0,0,0,12,4,6,2,0,24,9,2,0,1,0,35,11,3,1,0,5,1,0,0,3,1,7,0,0,1,0,8,4,2,0,0,27,9,3,0,0,0,"ripps901","Steve Rippley","hirsm901","Mark Hirschbeck","vanol901","Larry Vanover","willc901","Charlie Williams","","(none)","","(none)","knigr001","Ray Knight","alouf101","Felipe Alou","urbiu001","Ugueth Urbina","burbd001","Dave Burba","Save","rojam001","Mel Rojas","fletd001","Darrin Fletcher","burbd001","Dave Burba","urbiu001","Ugueth Urbina",0.5,0,0,"Good","Montreal Expos",0.543,0,0,"Good",3.3,1.9,1,1,0.5,0,0,"Good"
19960806,1996,8,6,0,"Tue","MON","NL",111,"HOU","NL",113,7,5,"Away","MON",54,"N",NA,"","","HOU02",17658,210,"102120010","220100",36,12,3,"1",0,7,0,1,1,8,1,10,0,1,0,0,12,5,5,0,0,27,7,0,0,0,0,38,12,4,0,1,5,0,1,1,2,0,7,1,0,0,0,10,5,7,1,1,27,8,0,0,0,0,"relic901","Charlie Reliford","riekr901","Rich Rieker","demud901","Dana DeMuth","darlg901","Gary Darling","","(none)","","(none)","alouf101","Felipe Alou","collt801","Terry Collins","fassj001","Jeff Fassero","kiled001","Darryl Kile","Save","rojam001","Mel Rojas","aloum001","Moises Alou","fassj001","Jeff Fassero","kiled001","Darryl Kile",0.543,0,0,"Good","Houston Astros",0.506,0,0,"Good",5.6,1.1,0,1,0.506,0,0,"Good"
19960807,1996,8,7,0,"Wed","MON","NL",112,"HOU","NL",114,13,5,"Away","MON",54,"N",NA,"","","HOU02",19703,187,"10107400","100002002",42,16,2,"0",2,11,0,1,1,2,0,12,2,1,0,0,6,3,3,0,0,27,12,1,0,1,0,38,13,2,0,2,4,1,0,2,2,0,3,0,1,1,0,11,4,10,0,0,27,8,2,0,0,0,"riekr901","Rich Rieker","demud901","Dana DeMuth","darlg901","Gary Darling","relic901","Charlie Reliford","","(none)","","(none)","alouf101","Felipe Alou","collt801","Terry Collins","leitm001","Mark Leiter","walld002","Donne Wall","No Save","","(none)","andrs001","Shane Andrews","leitm001","Mark Leiter","walld002","Donne Wall",0.543,0,0,"Good","Houston Astros",0.506,0,0,"Good",-0.3,0.5,0,1,0.506,0,0,"Good"
19960808,1996,8,8,0,"Thu","MON","NL",113,"HOU","NL",115,2,6,"Home","HOU",51,"D",NA,"","","HOU02",26632,164,"11","11111100x",34,6,2,"0",0,2,0,0,0,1,0,7,1,0,0,0,6,5,6,1,0,24,13,0,0,2,0,31,9,2,0,1,5,0,0,0,6,0,2,3,0,1,0,7,1,2,0,0,27,8,1,0,0,0,"demud901","Dana DeMuth","darlg901","Gary Darling","relic901","Charlie Reliford","riekr901","Rich Rieker","","(none)","","(none)","alouf101","Felipe Alou","collt801","Terry Collins","drabd001","Doug Drabek","martp001","Pedro Martinez","No Save","","(none)","bagwj001","Jeff Bagwell","martp001","Pedro Martinez","drabd001","Doug Drabek",0.543,0,0,"Good","Houston Astros",0.506,0,0,"Good",4,-0.1,0,0,0.506,0,0,"Good"
19960808,1996,8,8,0,"Thu","MON","NL",113,"HOU","NL",115,2,6,"Home","HOU",51,"D",NA,"","","HOU02",26632,164,"11","11111100x",34,6,2,"0",0,2,0,0,0,1,0,7,1,0,0,0,6,5,6,1,0,24,13,0,0,2,0,31,9,2,0,1,5,0,0,0,6,0,2,3,0,1,0,7,1,2,0,0,27,8,1,0,0,0,"demud901","Dana DeMuth","darlg901","Gary Darling","relic901","Charlie Reliford","riekr901","Rich Rieker","","(none)","","(none)","alouf101","Felipe Alou","collt801","Terry Collins","drabd001","Doug Drabek","martp001","Pedro Martinez","No Save","","(none)","bagwj001","Jeff Bagwell","martp001","Pedro Martinez","drabd001","Doug Drabek",0.543,0,0,"Good","Houston Astros",0.506,0,0,"Good",-0.3,-0.1,0,0,0.506,0,0,"Good"
19960809,1996,8,9,0,"Fri","CHN","NL",114,"MON","NL",114,11,9,"Away","CHN",54,"N",NA,"","","MON02",15498,182,"250031","500000031",33,9,0,"0",3,11,2,0,3,3,0,8,1,1,1,0,3,3,9,3,0,27,12,0,0,1,0,40,14,3,0,3,9,0,1,0,1,0,7,0,0,0,0,6,5,11,0,0,27,14,1,0,1,0,"rungp901","Paul Runge","kellj901","Jeff Kellogg","westj901","Joe West","laynj901","Jerry Layne","","(none)","","(none)","riggj801","Jim Riggleman","alouf101","Felipe Alou","bullj001","Jim Bullinger","cormr001","Rheal Cormier","Save","pattb001","Bob Patterson","sandr001","Ryne Sandberg","bullj001","Jim Bullinger","cormr001","Rheal Cormier",0.469,0,0,"Bad","Montreal Expos",0.543,0,0,"Good",-2.4,2.2,1,0,0.469,0,0,"Bad"
19960810,1996,8,10,0,"Sat","CHN","NL",115,"MON","NL",115,3,2,"Away","CHN",54,"N",NA,"","","MON02",16724,152,"200000001","200",33,7,1,"0",0,2,1,0,1,4,0,7,2,0,1,0,9,4,2,0,0,27,11,0,0,2,0,32,10,1,1,0,2,2,0,0,1,1,7,0,1,1,0,6,3,2,0,0,27,15,2,0,1,0,"kellj901","Jeff Kellogg","westj901","Joe West","laynj901","Jerry Layne","rungp901","Paul Runge","","(none)","","(none)","riggj801","Jim Riggleman","alouf101","Felipe Alou","casil001","Larry Casian","dyerm001","Mike Dyer","Save","wendt001","Turk Wendell","","(none)","castf001","Frank Castillo","urbiu001","Ugueth Urbina",0.469,0,0,"Bad","Montreal Expos",0.543,0,0,"Good",-0.8,1.9,1,0,0.469,0,0,"Bad"
19960811,1996,8,11,0,"Sun","CHN","NL",116,"MON","NL",116,3,4,"Home","MON",59,"D",NA,"","","MON02",20120,182,"120000","110010001",37,8,1,"0",0,3,0,1,0,3,0,14,0,0,0,0,8,4,3,0,0,29,13,1,0,1,0,32,5,1,1,0,3,1,0,1,6,1,4,1,0,1,0,7,2,3,0,0,30,10,0,0,0,0,"westj901","Joe West","laynj901","Jerry Layne","rungp901","Paul Runge","kellj901","Jeff Kellogg","","(none)","","(none)","riggj801","Jim Riggleman","alouf101","Felipe Alou","rojam001","Mel Rojas","bottk001","Kent Bottenfield","No Save","","(none)","aloum001","Moises Alou","tracs001","Steve Trachsel","fassj001","Jeff Fassero",0.469,0,0,"Bad","Montreal Expos",0.543,0,0,"Good",3.7,5.6,1,1,0.469,0,0,"Bad"
19960812,1996,8,12,0,"Mon","HOU","NL",119,"MON","NL",117,1,8,"Home","MON",51,"N",NA,"","","MON02",35458,148,"100000000","02400020x",30,3,0,"0",1,1,0,0,0,0,0,6,0,0,0,0,2,5,8,0,0,24,12,0,0,1,0,32,10,5,0,2,8,0,0,2,2,0,6,0,0,1,0,4,1,1,0,0,27,8,1,0,0,0,"laynj901","Jerry Layne","rungp901","Paul Runge","kellj901","Jeff Kellogg","westj901","Joe West","","(none)","","(none)","collt801","Terry Collins","alouf101","Felipe Alou","leitm001","Mark Leiter","darwd001","Danny Darwin","No Save","","(none)","rodrh001","Henry Rodriguez","darwd001","Danny Darwin","leitm001","Mark Leiter",0.506,0,0,"Good","Montreal Expos",0.543,0,0,"Good",2.8,-0.3,1,1,0.506,0,0,"Good"
19960813,1996,8,13,0,"Tue","HOU","NL",120,"MON","NL",118,4,7,"Home","MON",51,"N",NA,"","","MON02",17103,148,"300010000","25000000x",32,5,1,"1",1,4,0,0,0,3,0,6,1,0,0,0,4,5,7,0,0,24,14,0,0,0,0,34,10,3,0,3,7,0,0,1,1,1,4,1,0,0,0,5,4,4,0,0,27,9,0,0,0,0,"rungp901","Paul Runge","kellj901","Jeff Kellogg","westj901","Joe West","laynj901","Jerry Layne","","(none)","","(none)","collt801","Terry Collins","alouf101","Felipe Alou","martp001","Pedro Martinez","drabd001","Doug Drabek","Save","rojam001","Mel Rojas","lansm001","Mike Lansing","drabd001","Doug Drabek","martp001","Pedro Martinez",0.506,0,0,"Good","Montreal Expos",0.543,0,0,"Good",-0.1,4,1,1,0.506,0,0,"Good"
19960813,1996,8,13,0,"Tue","HOU","NL",120,"MON","NL",118,4,7,"Home","MON",51,"N",NA,"","","MON02",17103,148,"300010000","25000000x",32,5,1,"1",1,4,0,0,0,3,0,6,1,0,0,0,4,5,7,0,0,24,14,0,0,0,0,34,10,3,0,3,7,0,0,1,1,1,4,1,0,0,0,5,4,4,0,0,27,9,0,0,0,0,"rungp901","Paul Runge","kellj901","Jeff Kellogg","westj901","Joe West","laynj901","Jerry Layne","","(none)","","(none)","collt801","Terry Collins","alouf101","Felipe Alou","martp001","Pedro Martinez","drabd001","Doug Drabek","Save","rojam001","Mel Rojas","lansm001","Mike Lansing","drabd001","Doug Drabek","martp001","Pedro Martinez",0.506,0,0,"Good","Montreal Expos",0.543,0,0,"Good",-0.1,-0.3,1,1,0.506,0,0,"Good"
19960814,1996,8,14,0,"Wed","HOU","NL",121,"MON","NL",119,8,3,"Away","HOU",54,"N",NA,"","","MON02",19136,188,"1301021","300000000",40,14,3,"1",0,8,0,1,2,5,0,6,5,0,0,0,13,2,3,0,0,27,10,2,0,0,0,34,9,1,0,1,3,1,0,0,0,0,6,0,1,0,0,5,6,8,1,0,27,10,1,0,0,0,"kellj901","Jeff Kellogg","westj901","Joe West","laynj901","Jerry Layne","rungp901","Paul Runge","","(none)","","(none)","collt801","Terry Collins","alouf101","Felipe Alou","reyns001","Shane Reynolds","cormr001","Rheal Cormier","No Save","","(none)","berrs001","Sean Berry","reyns001","Shane Reynolds","cormr001","Rheal Cormier",0.506,0,0,"Good","Montreal Expos",0.543,0,0,"Good",3.6,2.2,1,0,0.506,0,0,"Good"
19960816,1996,8,16,0,"Fri","MON","NL",120,"LAN","NL",122,2,8,"Home","LAN",51,"N",NA,"","","LOS03",51573,148,"1100","31000031x",31,9,0,"0",1,2,0,0,0,0,0,4,0,0,4,0,2,4,5,0,0,24,9,1,0,1,0,33,10,0,0,3,8,0,0,0,2,0,9,0,0,1,0,3,2,2,0,0,27,16,0,0,5,0,"relic901","Charlie Reliford","demud901","Dana DeMuth","danlk901","Kerwin Danley","darlg901","Gary Darling","","(none)","","(none)","alouf101","Felipe Alou","russb001","Bill Russell","astap001","Pedro Astacio","urbiu001","Ugueth Urbina","No Save","","(none)","karre001","Eric Karros","urbiu001","Ugueth Urbina","astap001","Pedro Astacio",0.543,0,0,"Good","Los Angeles Dodgers",0.556,1,0,"Good",1.9,4.6,0,0,0.556,1,0,"Good"
19960817,1996,8,17,0,"Sat","MON","NL",121,"LAN","NL",123,6,7,"Home","LAN",52,"N",NA,"","","LOS03",47549,179,"200301","300003001",31,8,1,"0",0,4,0,1,2,2,1,6,2,1,1,0,3,4,6,0,0,25,6,3,0,0,0,38,10,1,0,1,6,0,0,0,1,0,11,0,0,0,0,7,4,4,0,0,27,8,1,0,1,0,"demud901","Dana DeMuth","danlk901","Kerwin Danley","darlg901","Gary Darling","relic901","Charlie Reliford","","(none)","","(none)","alouf101","Felipe Alou","russb001","Bill Russell","worrt001","Todd Worrell","vered001","Dave Veres","No Save","","(none)","piazm001","Mike Piazza","fassj001","Jeff Fassero","martr002","Ramon Martinez",0.543,0,0,"Good","Los Angeles Dodgers",0.556,1,0,"Good",5.6,2.7,0,0,0.556,1,0,"Good"
19960818,1996,8,18,0,"Sun","MON","NL",122,"LAN","NL",124,7,3,"Away","MON",54,"N",NA,"","","LOS03",36673,176,"400300000","300",33,10,2,"0",1,7,1,1,0,4,0,10,0,0,1,0,5,2,3,0,0,27,8,2,0,1,0,33,7,1,0,0,3,0,0,0,3,0,5,2,0,1,0,6,3,7,0,0,27,10,0,0,1,0,"danlk901","Kerwin Danley","darlg901","Gary Darling","relic901","Charlie Reliford","demud901","Dana DeMuth","","(none)","","(none)","alouf101","Felipe Alou","russb001","Bill Russell","leitm001","Mark Leiter","candt001","Tom Candiotti","No Save","","(none)","whitr001","Rondell White","leitm001","Mark Leiter","candt001","Tom Candiotti",0.543,0,0,"Good","Los Angeles Dodgers",0.556,1,0,"Good",-0.3,0.1,0,1,0.556,1,0,"Good"
19960819,1996,8,19,0,"Mon","MON","NL",123,"SDN","NL",127,3,7,"Home","SDN",51,"N",NA,"","","SAN01",33490,160,"21","42000010x",34,6,0,"0",1,3,0,0,0,1,0,10,0,0,0,0,5,3,6,0,0,24,12,1,0,0,0,36,12,3,0,1,7,0,0,0,2,0,5,1,0,0,0,7,3,3,1,0,27,8,1,0,0,0,"ripps901","Steve Rippley","froeb901","Bruce Froemming","danlk901","Kerwin Danley","willc901","Charlie Williams","","(none)","","(none)","alouf101","Felipe Alou","bochb002","Bruce Bochy","sands002","Scott Sanders","martp001","Pedro Martinez","Save","hofft001","Trevor Hoffman","camik001","Ken Caminiti","martp001","Pedro Martinez","sands002","Scott Sanders",0.543,0,0,"Good","San Diego Padres",0.562,1,0,"Good",4,2.7,0,0,0.562,1,0,"Good"
